EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode
23248,Employee_1299,Male,50,OPERATIONS,Senior Analyst, Master ,Mumbai,₹36447.61,8,1,22,20,2/9/2023,on leave,NO,On-site
23249,Employee_539,Female,33,Marketing,Engineer, High School ,Ahmedabad,₹108176.75,20,6,19,23,4/12/2019, Resigned ,Yes,On-site
23251,Employee_405,,54,HR,vp,Master,Noida,₹161054.67,19,1,28,21,11/3/2023,On Leave,No,On-site
23253,Employee_636,Male,29,Marketing,Executive,HIGH SCHOOL,Delhi,₹167301.82,20,1,11,13,2/10/2016,Terminated,Yes,on-site
23256,Employee_1172,Male,31,Engineering,Senior Analyst, PhD ,  Pune  ,₹81064.45,33,2,12,24,11/25/2019,Active,NO,On-site
23257,Employee_599,Male,60,finance, Senior Manager ,PhD,  Kolkata  ,147712.88,26,2,17,17,7/5/2017,Terminated,No,On-site
23259,Employee_749,,55,marketing,intern,PhD,Gurgaon,,31,4,18,18,5/1/2021,Active,NO,Remote
23260,Employee_1164,Female,46,Product,Senior Analyst,High School,Hyderabad,₹78622.46,27,7,9,5,1/27/2018,On Leave,NO,On-site
23262,  Employee_1061  ,Female,57,HR,senior manager,PhD,Pune,₹71863.20,12,9,14,18,6/25/2024,On Leave,Yes,Remote
23263,Employee_181,Male,46,finance,Analyst,High School,Kolkata,₹26004.81,2,6,19,25,6/17/2021,Terminated,NO,On-site
23264,Employee_773,Female,34, Marketing ,Engineer,Bachelor,Mumbai,₹16818.05,0,10,4,12,7/24/2016,Active,No,On-site
23266,Employee_506,Male,36,Legal,Senior Analyst,Master,Pune,₹25107.48,4,9,15,16,3/6/2021,Terminated,no,Hybrid
23269,Employee_958,,21,HR,Engineer,Bachelor,  Mumbai  ,₹72407.94,7,1,15,20,2/11/2019,terminated,Yes,On-site
23270,Employee_45,Female,57,HR,Senior Analyst,,Gurgaon,₹175418.40,34,9,27,23,2/3/2024,Resigned,No,Remote
23271,Employee_868,,35,Product,Manager, Bachelor ,Gurgaon,₹151518.48,34,10,20,22,5/19/2021,Resigned,Yes, Hybrid 
23272,Em#loyee_267,Male,34, Engineering ,VP,PhD,Gurgaon,₹232206.82,31,3,9,14,8/9/2022,Active,No,Hybrid
23280,Employee_154,Male,53,Engineering,intern,PhD,Chennai,₹71356.48,13,1,9,22,2/9/2017,On Leave,Yes,hybrid
23281,Employee_930, Male ,34,Sales,Senior Analyst,Master,Gurgaon,₹119563.91,16,6,11,1,12/31/2023,,No,Hybrid
23285,  Employee_666  , Male ,57,finance,Director,phd,Ahmedabad,₹118122.38,15,5,16,5,6/3/2020,On Leave,Yes,
23287,Employee_1041,Male,23,Marketing,senior manager,High School,Pune,₹125933.43,27,4,23,7,2/19/2017,Resigned,No,Remote
23289,Employee_1199,Male,37,Sales,,PhD,Mumbai,₹76570.59,17,8,17,16,6/6/2016,terminated,No,on-site
23292,Employee_992,Male,57,Legal,senior analyst,Master,Kolkata,₹113828.95,23,7,23,21,2/16/2016,active,No,On-site
23293,Employee_684,,46,Marketing,VP,Master,Mumbai,₹60265.58,14,10,13,1,10/6/2016,Active,Yes,On-site
23294,Employee_1396,Male,56,Marketing,,high school,Chennai,₹63674.51,14,3,21,20,12/1/2024,Resigned,No,Hybrid
23299,  Employee_601  , Male ,29,Finance,Analyst,HIGH SCHOOL,  Kolkata  ,₹164920.70,24,2,10,3,8/27/2024,Active,Yes,Remote
23300,Employee_1123,Male,39,HR,VP,master,Bangalore,₹150617.32,27,6,3,18,12/10/2020,On Leave,NO,HYBRID
23302,Employee_938,Female,48,Engineering,intern,High School,Noida,₹55194.62,11,6,24,16,6/19/2019,On Leave,No,Remote
23304,Employee_59,Female,32,Sales,director,High School,  Mumbai  ,₹48706.01,9,8,10,23,1/8/2016,Active,No,Hybrid
23305,Employee_72,Female,45,Operations, Executive ,High School,Ahmedabad,₹112058.32,14,7,6,16,12/11/2016,active,Yes,On-site
23310,Employee_556,Female,35,HR,Senior Engineer,PhD,Chennai,₹114429.70,15,9,20,13,4/22/2017,Terminated,Yes,On-site
23311,Employee_1268, Male ,43,Finance,Senior Engineer,Bachelor,Hyderabad,₹166168.90,29,2,2,9,8/1/2020,On Leave,Yes,HYBRID
23313,Employee_121,Male,56,engineering, VP ,High School,Delhi,₹55786.06,5,5,29,17,5/6/2020,Terminated,No,Hybrid
23314,,Female,57,Legal, Director ,Bachelor,Pune,₹44210.55,4,6,12,2,7/26/2016,On Leave,NO,Remote
23316,Employee_1027,Female,51,finance,MANAGER,Master,Ahmedabad,₹113972.57,32,7,25,13,10/8/2024,On Leave,NO,On-site
23318,Employee_533,Male,37,Operations,senior analyst,High School,Chennai,₹131545.20,26,1,4,1,6/27/2022,Active, No ,On-site
23320,Employee_1178,Female,21,Sales,Director,high school,Pune,₹60528.74,9,3,28,6,9/10/2020,Resigned, Yes ,Remote
23325,Employee_454,Male,53,Sales,vp,Bachelor,Kolkata,₹12277.31,0,5,8,15,4/13/2023,Terminated,Yes,Remote
23329,Employee_758,Female,56,Engineering,Director,Bachelor,Mumbai,₹20640.76,2,1,25,3,5/8/2022,Active,No,On-site
23330,Employee_1238,Male,54,HR,senior engineer,PhD,Ahmedabad,₹28163.84,1,6,8,20,3/8/2023,Resigned,No,On-site
23335,Employee_697,Male,33,MARKETING,Analyst,PhD,Noida,66196.14,16,7,22,7,1/1/2024,terminated,Yes,Remote
23336,Employee_73,Male,27,Engineering,Director,High School,Chennai,₹104980.21,13,3,8,12,7/21/2021,RESIGNED,No,Hybrid
23337,Employee_496,Male,59,ENGINEERING,Senior Analyst,High School,Gurgaon,₹58683.09,11,6,13,10,12/19/2022,On Leave,no,On-site
23338,Employee_1456, Female ,55,Operations,Senior Analyst,bachelor,Bangalore,₹45556.35,8,7,14,8,12/27/2015,Resigned,yes,Hybrid
23339,Employee_1056,Female,26,Product,Director,HIGH SCHOOL,Noida,₹164178.74,26,7,15,13,5/30/2015,ON LEAVE,No,On-site
23343,Em@loyee_15,Male,34,Operations, Senior Analyst , Master ,Bangalore,46669.07,5,1,4,24,7/21/2023,Resigned,No,Remote
23346,,Male,45,Operations,senior engineer,high school,Pune,₹26453.64,2,1,13,14,2/29/2020,Terminated,No,Remote
23347,Employee_27,Female,23,,INTERN,High School,  Chennai  ,₹67588.33,7,8,19,18,7/17/2022,Terminated,Yes,On-site
23349,Employee_74, Male ,60,Marketing, Senior Manager ,Bachelor,Gurgaon,₹89543.82,10,1,8,18,4/7/2017,Resigned,Yes,Hybrid
23350,Employee_478,Female,58,hr,Senior Manager,High School,Hyderabad,,34,6,24,4,10/10/2015,On Leave,Yes,Remote
23353,Employee_1112,Female,35,Finance,Director,High School,Delhi,₹29652.70,2,9,11,1,1/1/2024,,No,
23358,Employee_614,Female,24,Legal,VP, Master ,Gurgaon,₹131221.47,21,10,1,22,8/12/2019,Active,NO,Remote
23359,Employee_1406,Male,59,Engineering,senior manager,High School,Chennai,₹141063.29,17,9,4,1,12/6/2020,Active,YES,On-site
23360,Employee_745,Male,27,MARKETING,,PhD,Ahmedabad,₹85690.75,22,1,8,17,1/22/2024,Active,No,hybrid
23361,Employee_1140,Male,26,Product,VP,Master,,₹95541.69,13,9,11,25,11/6/2017,Terminated,Yes,HYBRID
23365,Employee_859,Male,37,HR,Senior Manager,phd,Noida,₹29706.38,2,7,28,5,2/9/2017,Resigned,Yes,Hybrid
23366,Employee_1251,Female,22,HR,Director,PhD,Mumbai,₹176892.67,31,5,28,22,9/30/2022,Resigned,Yes,On-site
23367,,Male,43, Product ,,Master,Gurgaon,₹205724.93,35,1,14,7,8/9/2016,Resigned,No,Hybrid
23369,Employee_689,Male,23,Marketing,Executive,Master,Mumbai,₹21998.55,2,6,24,24,6/7/2020,ACTIVE,No,Remote
23371,,Male,53,Product,Intern,Bachelor,Hyderabad,₹173929.13,28,1,9,18,11/12/2015,Active,No,On-site
23374,Employee_280,Male,46,HR,Director,Bachelor,Delhi,₹30433.28,2,7,19,20,12/30/2023,On Leave,No,Hybrid
23375,Employee_903,Female,57,HR,Senior Engineer,High School,Bangalore,₹52002.86,7,1,30,23,4/11/2021,Active,Yes,Remote
23377,Employee_454,Male,47,Finance,VP,High School,Gurgaon,₹86306.74,20,5,5,6,3/10/2021,Terminated,Yes,On-site
23378,Employee_833,Male,59,Product,director,Master,Mumbai,₹58312.57,9,3,29,25,1/18/2021,Terminated,,Hybrid
23381,Employee_539,Female,46,operations,intern,PhD,,₹79635.62,24,4,7,17,5/2/2021,ACTIVE,Yes,On-site
23384,Employee_735,Male,55,Sales,senior engineer,High School,Chennai,₹243793.23,28,8,5,24,5/6/2022,On Leave,YES,
23386,Employee_1220,Female,52,Marketing,VP,PhD,Pune,₹119035.14,14,4,15,9,6/5/2024,Resigned,no, On-site 
23389,Employee_1154,,40,Legal,Senior Manager,Bachelor,Delhi,₹33784.97,2,10,15,19,1/23/2016,On Leave,,Hybrid
23391,Employee_270,Female,56,HR,Senior Engineer, Master ,Chennai,₹191615.29,28,8,26,5,3/18/2020,On Leave,Yes,
23393,Employee_845,Female,26,Sales,Director,Master,Ahmedabad,₹193022.41,26,2,7,4,1/9/2021,Resigned, No ,ON-SITE
23394,Employee_473,Male,27,Product,analyst,Bachelor,Hyderabad,₹52405.30,13,1,22,6,1/6/2019,Resigned,Yes,On-site
23395,Employee_1341,Female,59,Engineering,SENIOR ANALYST,High School,,₹269265.06,33,9,25,21,11/27/2020,,Yes,Hybrid
23396,,Male,23,legal,Executive, High School ,Delhi,₹65205.49,15,3,2,7,4/17/2017,On Leave,No,Remote
23400,Employee_728,Female,23,HR,Intern,MASTER,Kolkata,232607.53,30,6,10,8,5/31/2017,ON LEAVE,No, Remote 
23401,Employee_1441,Female,21,Finance,VP,PhD,Hyderabad,₹43746.75,12,1,7,25,6/1/2019,Terminated,No,On-site
23402,Employee_266,Male,24,OPERATIONS,Intern, High School ,Kolkata,₹169878.18,27,10,4,24,11/5/2019,terminated,YES,Remote
23403,Employee_1014,Male,37,,Manager,phd,Mumbai,₹135643.29,17,4,25,25,6/10/2023,Resigned,No,Remote
23404,Employee_1336,Female,32,Engineering,VP,High School,Gurgaon,₹72779.28,12,6,11,4,4/27/2021,,no,REMOTE
23408,Employee_132,Female,31,HR,Engineer,,Kolkata,₹67803.57,12,2,3,24,8/19/2015,,,Hybrid
23409,Employee_77,Male,24,Operations,Engineer,PhD,Gurgaon,₹82006.41,11,5,13,20,4/22/2021,On Leave,Yes,Hybrid
23412,Employee_1296,Female,41,HR,Analyst,Bachelor,Ahmedabad,65327.83,10,4,28,11,5/16/2018,Active,,On-site
23413,Employee_618,Male,44,Engineering,Engineer,High School,Hyderabad,₹63528.40,7,6,9,22,1/8/2018,,Yes,on-site
23414,Employee_562,Male,37,engineering,Intern,High School,Bangalore,₹29618.83,7,9,3,15,1/3/2020,Terminated, No ,On-site
23415,Employee_1497,,55,Legal,Senior Manager,High School,Ahmedabad,₹63373.12,20,4,14,5,9/12/2022,On Leave,No,On-site
23417,Employee_1020,Female,52,Marketing,intern,Bachelor,Bangalore,₹29388.03,5,7,14,7,5/11/2021,Terminated,NO,On-site
23419,Employee_223,Male,60,Finance,Engineer,Bachelor,Mumbai,₹58781.72,11,3,14,17,7/11/2018,on leave,,Hybrid
23423,Employee_545,Female,27,Sales, Analyst ,Bachelor,Bangalore,₹156679.08,23,10,11,8,4/10/2017,Terminated,Yes,
23424,Employee_974,Male,59,product,Engineer,Master,Gurgaon,₹124989.99,14,10,8,8,10/2/2018,Active,Yes,Hybrid
23425,Employee_823,Female,51,,Director,PHD,Chennai,₹227503.32,30,9,28,6,3/29/2018,Resigned,no,Remote
23426,Employee_191,Male,32,,Senior Engineer,phd,Ahmedabad,32938.41,7,8,11,19,5/17/2018,On Leave,Yes,Remote
23427,  Employee_439  ,Female,39,Product,Executive,Bachelor,Gurgaon,₹208036.80,31,9,6,15,11/4/2021,Terminated,Yes, Remote 
23429,Employee_665,Female,24,Sales,VP,Master,Kolkata,21172.67,0,1,4,4,6/2/2021,terminated,,Hybrid
23430,Employee_286, Male ,33,Product,Analyst,HIGH SCHOOL,Noida,₹48007.69,5,6,16,11,12/23/2021,On Leave,,Remote
23433,Employee_676, Male ,53,Marketing,,phd,Pune,₹43500.25,4,3,19,22,2/6/2020,On Leave,Yes,On-site
23436,  Employee_774  ,Male,29,HR,Executive,MASTER,Bangalore,₹198567.96,34,5,26,15,7/29/2023,On Leave,Yes,Hybrid
23437,Employee_502,,57,Marketing,Engineer,Master,Ahmedabad,₹155750.10,20,5,8,11,4/1/2017,,No,Hybrid
23439,Employee_1125,Female,42,Finance,Senior Analyst,High School,Bangalore,₹154620.75,17,3,20,23,4/3/2017,Active,NO,On-site
23440,Employee_443,Female,24,Engineering,DIRECTOR,PhD,Delhi,₹48892.89,5,5,30,16,4/23/2022,Active,No,
23443,Employee_1351,Female,31,Operations,Manager,,Delhi,₹45280.62,5,10,30,11,2/2/2016,Active,,Remote
23452,Employee_791,Male,37,Engineering,Engineer,Bachelor,Bangalore,₹50601.53,13,7,8,5,2/15/2017,Terminated,Yes,Remote
23453,  Employee_218  , Male ,30,Engineering,Senior Analyst,high school,Noida,₹115565.39,21,7,30,3,7/5/2016,Terminated,No,On-site
23460,Employee_627,Female,34,Product,manager,Bachelor,Pune,₹37423.12,5,4,8,12,12/24/2015,On Leave,,Remote
23462,Employee_113,Female,52,Engineering,Engineer,High School,Bangalore,₹99151.87,12,7,11,24,12/2/2016,Terminated,Yes,Remote
23464,Employee_1066,Female,46,Finance,Senior Engineer,PhD,Pune,₹21877.75,3,6,7,7,7/25/2015,On Leave,No,Hybrid
23466,Employee_487,Female,26,HR,senior analyst,High School,Hyderabad,₹257944.55,34,6,22,22,10/15/2017,on leave,Yes,hybrid
23470,Employee_49,Male,51,HR,senior manager,master,Kolkata,₹152410.76,35,8,4,13,11/7/2017,Resigned,No,Remote
23477,Employee_839,Male,32,legal,Senior Engineer,Master,Delhi,₹189848.90,22,4,16,7,9/15/2016,Active,No,Hybrid
23480,Employee_783,Female,21,,Executive,PhD,Gurgaon,₹129747.41,33,1,27,18,4/9/2023,Resigned,No,Hybrid
23491,Employee_929,Female,55,Finance,SENIOR ANALYST,PhD,  Bangalore  ,98461.15,24,8,25,15,9/8/2020,Terminated,No,On-site
23494,Employee_594,Female,22,Legal,Senior Manager,High School,Gurgaon,₹54883.13,5,2,11,15,11/28/2015,Terminated,No,Remote
23497,Employee_611,Male,35,Sales,Manager,Master,Gurgaon,,19,3,1,6,7/6/2018,Active,No,On-site
23501,Employee_654,Female,27,Legal,senior analyst,PhD,Gurgaon,₹122256.03,15,10,14,9,12/23/2016,terminated,Yes,HYBRID
23504,Employee_540,Male,26,Finance,Senior Engineer,High School,Pune,₹90274.84,34,7,8,4,6/1/2018,terminated,Yes,Hybrid
23509,Employee_397,Female,39,,Intern,MASTER,,₹22498.25,1,10,14,3,1/16/2022,On Leave,No, Remote 
23510,Employee_1264,Female,49,Finance,Senior Analyst,High School,Mumbai,₹37376.31,10,10,19,23,6/25/2017,Resigned,No,On-site
23512,Employee_536,Female,47,SALES,VP,,Gurgaon,₹171808.73,25,7,20,18,10/12/2018,Resigned,No,On-site
23513,Employee_1041, Female ,39,Product,Executive,Bachelor,Pune,₹167156.64,23,2,5,6,12/7/2018,Terminated,Yes,On-site
23516,Employee_1240,Male,52,Engineering,Senior Analyst,Bachelor,Chennai,₹150713.63,26,8,18,3,3/22/2016,Terminated,No,On-site
23520,Employee_618,Male,38,Operations,Engineer,Bachelor,Delhi,₹22599.06,0,1,13,22,8/12/2019,Terminated,Yes,On-site
23522,Employee_115,Male,37,,VP,master,Delhi,₹31344.09,6,10,20,23,3/11/2017,Active,Yes,Hybrid
23526,Employee_1311,Female,60,Legal,INTERN,HIGH SCHOOL,Bangalore,₹179104.07,23,3,20,11,7/5/2016,,No,Hybrid
23529,  Employee_918  ,Female,45,Sales,Senior Analyst,Master,Kolkata,₹40076.69,5,7,25,17,10/25/2019,Resigned,No,remote
23530,Employee_766,Male,36,Product,Senior Analyst,PhD,Pune,,6,9,7,4,6/15/2021,On Leave,Yes,Hybrid
23531,Employee_876,Male,43,Finance,VP, PhD ,Delhi,₹29047.09,4,10,27,22,10/10/2018,ACTIVE,Yes,Hybrid
23533,Employee_1145,Male,31,Sales, Analyst ,PhD,Hyderabad,₹23152.58,3,3,21,9,1/5/2024,resigned,Yes, Hybrid 
23540,Employee_917,Female,22, HR ,Director,Bachelor,Hyderabad,,32,8,7,17,1/28/2015, Terminated ,No,Remote
23542,Employee_1034,Male,24,Operations,,high school,Kolkata,₹220008.61,28,8,7,17,2/10/2016,On Leave,yes,Hybrid
23547,  Employee_809  ,Male,25,Sales,Senior Analyst,Master,Chennai,₹51638.48,17,2,21,12,7/28/2015,Resigned,Yes,Remote
23550,Employee_154,Male,49,Finance,Engineer,,Ahmedabad,₹93748.82,29,8,17,6,7/15/2022,Active,No,Remote
23551,Employee_1473,Female,49,Engineering,Senior Engineer,High School,Mumbai,₹88719.68,24,1,6,8,5/23/2022,On Leave,no,Remote
23552,  Employee_153  , Male ,48,Engineering,EXECUTIVE,Master,,₹180348.02,29,2,26,25,12/7/2015,On Leave,No,HYBRID
23560,Employee_511,Female,35,Product,Analyst,bachelor,Chennai,₹146174.14,19,5,14,14,6/10/2020,On Leave, No ,Remote
23562,Employee_1200,Female,41,Finance,VP,BACHELOR,Kolkata,144286.92,24,5,24,21,6/6/2017,Active,,Hybrid
23563,Employee_466,Male,48,HR,DIRECTOR,high school,Mumbai,₹44600.05,5,7,15,11,8/15/2021,On Leave,No,Remote
23568,Employee_19,Female,48,Sales,, Master ,Kolkata,₹261258.54,35,6,18,3,5/1/2021,Terminated,Yes,On-site
23569,Employee_820,Male,32,Sales,DIRECTOR,Master,,₹133497.60,15,5,2,10,8/8/2021,RESIGNED,, Remote 
23570,Employee_1379,Female,40,HR,Analyst,High School,Hyderabad,₹106667.05,25,5,14,20,6/1/2015,On Leave,No,on-site
23571,Employee_1019,Female,22,Finance,,Bachelor,Pune,,33,6,13,17,11/30/2017,,yes,Remote
23572,Employee_1385,Female,55,legal, Manager ,High School,Gurgaon,₹80647.57,22,5,10,10,9/6/2020, Resigned ,no,On-site
23576,Employee_285,Male,25,LEGAL,Analyst,High School,Gurgaon,₹86702.85,33,7,8,2,5/19/2018,Active,Yes,Remote
23580,Employee_1046,Female,27,product,Engineer,bachelor,Kolkata,₹45621.03,6,9,13,15,2/1/2015,ACTIVE,No,REMOTE
23582,Employee_322,Female,49,Finance,Executive,PHD,Hyderabad,₹95145.81,29,5,20,21,9/14/2021,Active,NO,Hybrid
23583,Employee_174,Male,48,Legal,,Bachelor,Kolkata,₹92003.61,28,8,20,5,1/6/2018,Terminated, Yes ,hybrid
23589,Employee_856,Male,42,MARKETING, Intern ,Master,Bangalore,₹34050.15,4,6,4,25,5/5/2022,Terminated,No,
23598,Employee_1496,Female,25,,Director,Master,Kolkata,159683.86,29,3,5,1,8/5/2019,On Leave,Yes,On-site
23600,,Female,44,product,Engineer,Bachelor,Mumbai,₹57582.34,19,6,2,12,11/18/2019,terminated, No ,On-site
23604,Employee_1212,Female,23,Operations, Executive ,High School,  Mumbai  ,₹44670.88,5,9,1,16,10/9/2023,On Leave,No,Hybrid
23606,Em#loyee_963,,35,Finance,,Master,Gurgaon,197891.33,35,2,25,15,1/4/2021,Terminated,no,Hybrid
23607,Employee_291,Male,39,Operations,Senior Manager,PhD,Bangalore,₹82149.25,14,3,6,1,1/12/2018,active, No ,On-site
23609,Employee_443,Male,44,Legal,VP,PhD,Mumbai,₹30533.24,2,10,27,21,9/30/2020,Resigned, No ,Remote
23610,Employee_1129,Female,58,Finance,Engineer,Bachelor,Noida,₹116588.82,19,2,17,20,8/18/2022,Resigned,Yes,On-site
23611,Employee_225,Female,40, Product ,Analyst,,Ahmedabad,98965.81,24,7,18,9,10/17/2017,,Yes,Hybrid
23614,Employee_378,Female,39,Legal,,Bachelor,Bangalore,₹270605.69,33,7,3,20,12/4/2016, Active ,Yes,Hybrid
23617,Employee_9,Male,42,OPERATIONS,Analyst, High School ,,₹65662.73,22,10,20,13,11/23/2022,Terminated,yes,Hybrid
23619,Employee_1471,Male,35,MARKETING,intern,bachelor,Bangalore,₹81685.67,16,2,1,14,10/12/2018,On Leave,No,On-site
23622,Employee_1377,Female,35,,Analyst,Bachelor,Bangalore,,17,6,30,3,6/6/2018,Terminated,yes,Hybrid
23625,Employee_969,Female,28,Marketing,Manager,High School,Hyderabad,₹115099.35,32,5,16,3,10/25/2017,Resigned,Yes,on-site
23626,Employee_1329,,35,HR,Manager,High School,Mumbai,₹99025.35,14,3,8,7,5/2/2024,Resigned,No,On-site
23627,  Employee_745  ,Female,28,Sales,Manager,Bachelor,Mumbai,129115.66,15,1,7,20,3/21/2023,Terminated, No ,On-site
23630,Employee_325,Female,29,Product,Senior Manager,High School,Hyderabad,₹35187.73,3,1,12,22,1/31/2016,Resigned,No,remote
23632,Employee_43,Male,36,HR,VP,PhD,Kolkata,₹210373.06,25,6,29,17,5/12/2016, On Leave ,Yes,Remote
23633,Employee_1184,Female,29,Marketing,Director,High School,Pune,₹56303.30,20,4,12,12,3/7/2020,Active,no,On-site
23635,Employee_1107,Female,32,Product,Senior Engineer,Master,Pune,₹195588.77,29,5,27,12,5/7/2015,On Leave,No,Hybrid
23636,Employee_719,Male,47,SALES,Senior Engineer,Bachelor,Pune,₹290095.63,35,8,4,21,9/29/2021,Terminated,yes,Remote
23638,Employee_715,Female,52,Legal,Engineer,High School,,₹24046.84,2,3,13,14,6/12/2023,Resigned,Yes,Remote
23642,Employee_930, Female ,43,Product,Executive,Bachelor,Mumbai,₹62326.56,7,9,6,18,11/30/2015,On Leave,NO,On-site
23643,,Male,46,Sales,Analyst,MASTER,Hyderabad,₹79125.31,11,9,20,7,8/5/2017,Terminated,No,Remote
23645,Employee_221,Female,57,Legal,VP,Bachelor,Mumbai,₹40871.44,7,9,9,4,11/1/2019,Resigned,No,Remote
23646,Employee_792,Female,59,Marketing,Engineer,High School,Chennai,₹270802.43,34,4,10,4,4/24/2024,On Leave,No,hybrid
23651,Employee_674,,24,Operations,Senior Manager,,  Noida  ,₹94399.99,17,4,416,10,6/10/2018,On Leave,,Hybrid
23656,Employee_70,Female,28,Legal,Engineer,MASTER,  Mumbai  ,₹81294.58,26,3,15,25,1/12/2018,Active,no,remote
23657,Employee_1073,,38,Product,intern,Master,Mumbai,₹87916.93,18,10,17,5,6/8/2018,Resigned,No,Hybrid
23660,Employee_1432,Female,21,Sales,vp,,Hyderabad,₹202794.14,30,8,12,7,2/14/2015,terminated,Yes,Remote
23665,Employee_123,Male,53,Finance,ANALYST,Bachelor,Noida,₹58202.97,5,2,30,23,10/25/2023,Terminated,,Remote
23666,Employee_1128, Female ,59, Operations ,Intern,Master,Chennai,₹91670.91,12,9,11,3,4/15/2022,On Leave,No,Remote
23668,Employee_1187,Male,40, HR ,vp,Master,Hyderabad,,16,9,1,14,4/9/2020,active,No,On-site
23670,Employee_1131,Female,28,Legal,senior analyst,bachelor,Ahmedabad,₹153896.91,21,6,16,18,5/12/2023,Active, No ,On-site
23672,Employee_1491,Female,22,Marketing,VP,Master,Mumbai,₹148739.22,24,10,19,21,6/29/2022,Active,No,On-site
23674,Employee_1449,,27,Legal,Senior Engineer,bachelor,Mumbai,₹128044.39,24,10,7,5,3/29/2019,ON LEAVE,No,
23678,Employee_1258,Male,26,,Senior Engineer,Bachelor,Delhi,₹135930.75,29,4,4,10,7/29/2016,Resigned,No, On-site 
23680,Employee_595,Male,59,HR,Director,Bachelor,Hyderabad,₹249428.21,29,3,23,8,3/23/2015,Active,No,Remote
23681,Employee_980,Male,55, HR ,Director,phd,Delhi,₹34547.73,7,6,27,23,8/30/2015,,No,Hybrid
23682,Employee_525,Female,58,Product,,bachelor,Ahmedabad,,7,5,9,7,12/11/2022,resigned,NO,On-site
23683,Employee_561,Female,34,Marketing,Senior Analyst,PhD,,₹161092.67,28,9,6,5,6/2/2016,Active,No,on-site
23684,,Male,53,,Analyst,Master,Mumbai,₹45595.65,11,10,13,10,3/8/2023,Terminated,No,Remote
23687,Employee_1325,Female,24,marketing,Senior Engineer,High School,Pune,₹61926.27,20,8,2,5,5/16/2015,Active,yes,hybrid
23688,Employee_901, Female ,37,,VP,Master,Delhi,₹115633.36,14,9,27,17,11/8/2021, On Leave ,No,remote
23689,  Employee_1086  ,Male,40,Engineering,Director,Bachelor,Bangalore,₹79261.79,11,9,8,12,8/3/2017,Resigned,No,Hybrid
23693,Employee_233,Female,58,Finance,Senior Engineer,PhD,Kolkata,₹77458.21,15,7,16,24,9/11/2024,Resigned,Yes, Remote 
23694,Employee_1358,Male,30,Legal,Executive,BACHELOR,Noida,₹33756.93,3,3,10,7,2/9/2017,Terminated,No,on-site
23695,Employee_762,Male,23,Product, Director ,Master,Mumbai,₹117650.90,21,5,23,24,8/30/2020,Resigned,No,Hybrid
23698,Employee_818,Female,27,Product,VP,Bachelor,Chennai,₹105244.18,20,5,12,3,11/14/2022,Terminated,No,Hybrid
